company,requested_region,normalized_region,region_source,office_label,office_url,review_url,status,failure_reason,discovery_mode,resolved_at
Delta Electronics,"Aliso, CA",aliso ca,office-location,"Aliso, CA","https://www.glassdoor.com/Location/All-Dell-Technologies-Aliso-Office-Locations-EI_IE1327.4,21_IL.22,27_IC3789361.htm","https://www.glassdoor.com/Reviews/Delta-Electronics-Aliso-Reviews-EI_IE41146.0,17_IL.18,23_IC3789361.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T11:00:54.855779+00:00
Delta Electronics,"Bedford, MA",bedford ma,office-location,"Bedford, MA","https://www.glassdoor.com/Location/All-Dell-Technologies-Bedford-Office-Locations-EI_IE1327.4,21_IL.22,29_IC1154527.htm","https://www.glassdoor.com/Reviews/Delta-Electronics-Bedford-Reviews-EI_IE41146.0,17_IL.18,25_IC1154527.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T11:01:06.184579+00:00
Delta Electronics,"Boston, MA",boston ma,office-location,"Boston, MA","https://www.glassdoor.com/Location/All-Dell-Technologies-Boston-Office-Locations-EI_IE1327.4,21_IL.22,28_IC1154532.htm","https://www.glassdoor.com/Reviews/Delta-Electronics-Boston-Reviews-EI_IE41146.0,17_IL.18,24_IC1154532.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T11:01:12.383468+00:00
Delta Electronics,"Boydton, VA",boydton va,office-location,"Boydton, VA","https://www.glassdoor.com/Location/All-Dell-Technologies-Boydton-Office-Locations-EI_IE1327.4,21_IL.22,29_IC1129623.htm","https://www.glassdoor.com/Reviews/Delta-Electronics-Boydton-Reviews-EI_IE41146.0,17_IL.18,25_IC1129623.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T11:01:19.567814+00:00
Delta Electronics,"Cambridge, MA",cambridge ma,office-location,"Cambridge, MA","https://www.glassdoor.com/Location/All-Dell-Technologies-Cambridge-Office-Locations-EI_IE1327.4,21_IL.22,31_IC1154545.htm","https://www.glassdoor.com/Reviews/Delta-Electronics-Cambridge-Reviews-EI_IE41146.0,17_IL.18,27_IC1154545.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T11:01:26.647286+00:00
Delta Electronics,"Canada, KY",canada ky,office-location,"Canada, KY","https://www.glassdoor.com/Location/All-Dell-Technologies-Canada-Office-Locations-EI_IE1327.4,21_IL.22,28_IC1137126.htm","https://www.glassdoor.com/Reviews/Delta-Electronics-Canada-Reviews-EI_IE41146.0,17_IL.18,24_IC1137126.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T11:01:32.927810+00:00
Delta Electronics,"Canton, MA",canton ma,office-location,"Canton, MA","https://www.glassdoor.com/Location/All-Dell-Technologies-Canton-Office-Locations-EI_IE1327.4,21_IL.22,28_IC1154546.htm","https://www.glassdoor.com/Reviews/Delta-Electronics-Canton-Reviews-EI_IE41146.0,17_IL.18,24_IC1154546.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T11:01:39.380053+00:00
Delta Electronics,"Cedar Park, TX",cedar park tx,office-location,"Cedar Park, TX","https://www.glassdoor.com/Location/All-Dell-Technologies-Cedar-Park-Office-Locations-EI_IE1327.4,21_IL.22,32_IC1139765.htm","https://www.glassdoor.com/Reviews/Delta-Electronics-Cedar-Park-Reviews-EI_IE41146.0,17_IL.18,28_IC1139765.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T11:01:45.332077+00:00
Delta Electronics,"Framingham, MA",framingham ma,office-location,"Framingham, MA","https://www.glassdoor.com/Location/All-Dell-Technologies-Framingham-Office-Locations-EI_IE1327.4,21_IL.22,32_IC1154571.htm","https://www.glassdoor.com/Reviews/Delta-Electronics-Framingham-Reviews-EI_IE41146.0,17_IL.18,28_IC1154571.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T11:01:51.805390+00:00
Delta Electronics,"Franklin, MA",franklin ma,office-location,"Franklin, MA","https://www.glassdoor.com/Location/All-Dell-Technologies-Franklin-Office-Locations-EI_IE1327.4,21_IL.22,30_IC1154572.htm","https://www.glassdoor.com/Reviews/Delta-Electronics-Franklin-Reviews-EI_IE41146.0,17_IL.18,26_IC1154572.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T11:01:59.008302+00:00
Delta Electronics,"Fuquay-Varina, NC",fuquay varina nc,office-location,"Fuquay-Varina, NC","https://www.glassdoor.com/Location/All-Dell-Technologies-Fuquay-Varina-Office-Locations-EI_IE1327.4,21_IL.22,35_IC3757296.htm","https://www.glassdoor.com/Reviews/Delta-Electronics-Fuquay-Varina-Reviews-EI_IE41146.0,17_IL.18,31_IC3757296.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T11:02:04.737842+00:00
Delta Electronics,"Georgetown, TX",georgetown tx,office-location,"Georgetown, TX","https://www.glassdoor.com/Location/All-Dell-Technologies-Georgetown-Office-Locations-EI_IE1327.4,21_IL.22,32_IC1139774.htm","https://www.glassdoor.com/Reviews/Delta-Electronics-Georgetown-Reviews-EI_IE41146.0,17_IL.18,28_IC1139774.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T11:02:17.084519+00:00
Delta Electronics,"Hopkinton, MA",hopkinton ma,office-location,"Hopkinton, MA","https://www.glassdoor.com/Location/All-Dell-Technologies-Hopkinton-Office-Locations-EI_IE1327.4,21_IL.22,31_IC1154589.htm","https://www.glassdoor.com/Reviews/Delta-Electronics-Hopkinton-Reviews-EI_IE41146.0,17_IL.18,27_IC1154589.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T11:02:22.803421+00:00
Delta Electronics,"India, TX",india tx,office-location,"India, TX","https://www.glassdoor.com/Location/All-Dell-Technologies-India-Office-Locations-EI_IE1327.4,21_IL.22,27_IC3759223.htm","https://www.glassdoor.com/Reviews/Delta-Electronics-India-Reviews-EI_IE41146.0,17_IL.18,23_IC3759223.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T11:02:29.525885+00:00
Delta Electronics,"Land O' Lakes, FL",land o lakes fl,office-location,"Land O' Lakes, FL","https://www.glassdoor.com/Location/All-Dell-Technologies-Land-O-Lakes-Office-Locations-EI_IE1327.4,21_IL.22,34_IC3817049.htm","https://www.glassdoor.com/Reviews/Delta-Electronics-Land-O-Lakes-Reviews-EI_IE41146.0,17_IL.18,30_IC3817049.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T11:02:35.954231+00:00
Delta Electronics,"Leander, TX",leander tx,office-location,"Leander, TX","https://www.glassdoor.com/Location/All-Dell-Technologies-Leander-Office-Locations-EI_IE1327.4,21_IL.22,29_IC1139779.htm","https://www.glassdoor.com/Reviews/Delta-Electronics-Leander-Reviews-EI_IE41146.0,17_IL.18,25_IC1139779.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T11:02:42.937683+00:00
Delta Electronics,"Pflugerville, TX",pflugerville tx,office-location,"Pflugerville, TX","https://www.glassdoor.com/Location/All-Dell-Technologies-Pflugerville-Office-Locations-EI_IE1327.4,21_IL.22,34_IC1139790.htm","https://www.glassdoor.com/Reviews/Delta-Electronics-Pflugerville-Reviews-EI_IE41146.0,17_IL.18,30_IC1139790.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T11:02:49.584178+00:00
Delta Electronics,"Quincy, MA",quincy ma,office-location,"Quincy, MA","https://www.glassdoor.com/Location/All-Dell-Technologies-Quincy-Office-Locations-EI_IE1327.4,21_IL.22,28_IC1154667.htm","https://www.glassdoor.com/Reviews/Delta-Electronics-Quincy-Reviews-EI_IE41146.0,17_IL.18,24_IC1154667.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T11:02:56.597480+00:00
Delta Electronics,"Round Rock, TX",round rock tx,office-location,"Round Rock, TX","https://www.glassdoor.com/Location/All-Dell-Technologies-Round-Rock-Office-Locations-EI_IE1327.4,21_IL.22,32_IC1139794.htm","https://www.glassdoor.com/Reviews/Delta-Electronics-Round-Rock-Reviews-EI_IE41146.0,17_IL.18,28_IC1139794.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T11:03:02.975751+00:00
Delta Electronics,"San Marcos, TX",san marcos tx,office-location,"San Marcos, TX","https://www.glassdoor.com/Location/All-Dell-Technologies-San-Marcos-Office-Locations-EI_IE1327.4,21_IL.22,32_IC1139795.htm","https://www.glassdoor.com/Reviews/Delta-Electronics-San-Marcos-Reviews-EI_IE41146.0,17_IL.18,28_IC1139795.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T11:03:09.205792+00:00
Delta Electronics,"Satellite Beach, FL",satellite beach fl,office-location,"Satellite Beach, FL","https://www.glassdoor.com/Location/All-Dell-Technologies-Satellite-Beach-Office-Locations-EI_IE1327.4,21_IL.22,37_IC1154294.htm","https://www.glassdoor.com/Reviews/Delta-Electronics-Satellite-Beach-Reviews-EI_IE41146.0,17_IL.18,33_IC1154294.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T11:03:15.555899+00:00
Delta Electronics,"Wellesley, MA",wellesley ma,office-location,"Wellesley, MA","https://www.glassdoor.com/Location/All-Dell-Technologies-Wellesley-Office-Locations-EI_IE1327.4,21_IL.22,31_IC1154708.htm","https://www.glassdoor.com/Reviews/Delta-Electronics-Wellesley-Reviews-EI_IE41146.0,17_IL.18,27_IC1154708.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T11:03:27.308260+00:00
Delta Electronics,"Domlur, KA",domlur ka,office-location,"Domlur, KA","https://www.glassdoor.com/Location/All-Dell-Technologies-Domlur-Office-Locations-EI_IE1327.4,21_IL.22,28_IC4470560.htm","https://www.glassdoor.com/Reviews/Delta-Electronics-Domlur-Reviews-EI_IE41146.0,17_IL.18,24_IC4470560.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T11:03:33.174297+00:00
Delta Electronics,"Chicago, IL",chicago il,office-location,"Chicago, IL","https://www.glassdoor.com/Location/All-Lenovo-Chicago-Office-Locations-EI_IE8034.4,10_IL.11,18_IC1128808.htm","https://www.glassdoor.com/Reviews/Delta-Electronics-Chicago-Reviews-EI_IE41146.0,17_IL.18,25_IC1128808.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T11:03:39.862694+00:00
Delta Electronics,"Morrisville, NC",morrisville nc,office-location,"Morrisville, NC","https://www.glassdoor.com/Location/All-Lenovo-Morrisville-Office-Locations-EI_IE8034.4,10_IL.11,22_IC1138956.htm","https://www.glassdoor.com/Reviews/Delta-Electronics-Morrisville-Reviews-EI_IE41146.0,17_IL.18,29_IC1138956.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T11:03:46.170625+00:00
Delta Electronics,"Bratislava, 02",bratislava 02,office-location,"Bratislava, 02","https://www.glassdoor.com/Location/All-Lenovo-Bratislava-Office-Locations-EI_IE8034.4,10_IL.11,21_IC2907054.htm","https://www.glassdoor.com/Reviews/Delta-Electronics-Bratislava-Reviews-EI_IE41146.0,17_IL.18,28_IC2907054.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T11:03:52.629662+00:00
Delta Electronics,"Stuttgart, BW",stuttgart bw,office-location,"Stuttgart, BW","https://www.glassdoor.com/Location/All-Lenovo-Stuttgart-Office-Locations-EI_IE8034.4,10_IL.11,20_IC2507190.htm","https://www.glassdoor.com/Reviews/Delta-Electronics-Stuttgart-Reviews-EI_IE41146.0,17_IL.18,27_IC2507190.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T11:03:59.552223+00:00
Delta Electronics,"Beijing, 22",beijing 22,office-location,"Beijing, 22","https://www.glassdoor.com/Location/All-Lenovo-Beijing-Office-Locations-EI_IE8034.4,10_IL.11,18_IC2398510.htm","https://www.glassdoor.com/Reviews/Delta-Electronics-Beijing-Reviews-EI_IE41146.0,17_IL.18,25_IC2398510.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T11:04:06.178595+00:00
Delta Electronics,"Changping, 22",changping 22,office-location,"Changping, 22","https://www.glassdoor.com/Location/All-Lenovo-Changping-Office-Locations-EI_IE8034.4,10_IL.11,20_IC2405661.htm","https://www.glassdoor.com/Reviews/Delta-Electronics-Changping-Reviews-EI_IE41146.0,17_IL.18,27_IC2405661.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T11:04:12.984554+00:00
Delta Electronics,"Haidian, 22",haidian 22,office-location,"Haidian, 22","https://www.glassdoor.com/Location/All-Lenovo-Haidian-Office-Locations-EI_IE8034.4,10_IL.11,18_IC2405685.htm","https://www.glassdoor.com/Reviews/Delta-Electronics-Haidian-Reviews-EI_IE41146.0,17_IL.18,25_IC2405685.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T11:04:19.161194+00:00
Delta Electronics,Hong Kong,hong kong,office-location,Hong Kong,"https://www.glassdoor.com/Location/All-Lenovo-Hong-Kong-Office-Locations-EI_IE8034.4,10_IL.11,20_IC2308631.htm","https://www.glassdoor.com/Reviews/Delta-Electronics-Hong-Kong-Reviews-EI_IE41146.0,17_IL.18,27_IC2308631.htm",resolved,,pool-location-id,2026-06-28T11:04:25.390370+00:00
Delta Electronics,"Shenzhenzhen, 02",shenzhenzhen 02,office-location,"Shenzhenzhen, 02","https://www.glassdoor.com/Location/All-Lenovo-Shenzhenzhen-Office-Locations-EI_IE8034.4,10_IL.11,23_IC2441398.htm","https://www.glassdoor.com/Reviews/Delta-Electronics-Shenzhenzhen-Reviews-EI_IE41146.0,17_IL.18,30_IC2441398.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T11:04:36.617666+00:00
Delta Electronics,"Xiamen, 07",xiamen 07,office-location,"Xiamen, 07","https://www.glassdoor.com/Location/All-Lenovo-Xiamen-Office-Locations-EI_IE8034.4,10_IL.11,17_IC2564138.htm","https://www.glassdoor.com/Reviews/Delta-Electronics-Xiamen-Reviews-EI_IE41146.0,17_IL.18,24_IC2564138.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T11:04:43.031864+00:00
Delta Electronics,"Buenos Aires, C",buenos aires c,office-location,"Buenos Aires, C","https://www.glassdoor.com/Location/All-Lenovo-Buenos-Aires-Office-Locations-EI_IE8034.4,10_IL.11,23_IC2242084.htm","https://www.glassdoor.com/Reviews/Delta-Electronics-Buenos-Aires-Reviews-EI_IE41146.0,17_IL.18,30_IC2242084.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T11:04:49.537497+00:00
Delta Electronics,"Campinas, SP",campinas sp,office-location,"Campinas, SP","https://www.glassdoor.com/Location/All-Lenovo-Campinas-Office-Locations-EI_IE8034.4,10_IL.11,19_IC2490130.htm","https://www.glassdoor.com/Reviews/Delta-Electronics-Campinas-Reviews-EI_IE41146.0,17_IL.18,26_IC2490130.htm",resolved,,pool-location-id,2026-06-28T11:04:55.578527+00:00
Delta Electronics,"Indaiatuba, SP",indaiatuba sp,office-location,"Indaiatuba, SP","https://www.glassdoor.com/Location/All-Lenovo-Indaiatuba-Office-Locations-EI_IE8034.4,10_IL.11,21_IC2480058.htm","https://www.glassdoor.com/Reviews/Delta-Electronics-Indaiatuba-Reviews-EI_IE41146.0,17_IL.18,28_IC2480058.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T11:05:01.986956+00:00
Delta Electronics,"Itu, SP",itu sp,office-location,"Itu, SP","https://www.glassdoor.com/Location/All-Lenovo-Itu-Office-Locations-EI_IE8034.4,10_IL.11,14_IC2490672.htm","https://www.glassdoor.com/Reviews/Delta-Electronics-Itu-Reviews-EI_IE41146.0,17_IL.18,21_IC2490672.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T11:05:08.271640+00:00
Delta Electronics,"Martínez, B",mart nez b,office-location,"Martínez, B","https://www.glassdoor.com/Location/All-Lenovo-Martínez-Office-Locations-EI_IE8034.4,10_IL.11,19_IC2207815.htm","https://www.glassdoor.com/Reviews/Delta-Electronics-Mart%C3%ADnez-Reviews-EI_IE41146.0,17_IL.18,26_IC2207815.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T11:05:14.862354+00:00
Delta Electronics,"Sorocaba, SP",sorocaba sp,office-location,"Sorocaba, SP","https://www.glassdoor.com/Location/All-Lenovo-Sorocaba-Office-Locations-EI_IE8034.4,10_IL.11,19_IC2475809.htm","https://www.glassdoor.com/Reviews/Delta-Electronics-Sorocaba-Reviews-EI_IE41146.0,17_IL.18,26_IC2475809.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T11:05:21.738435+00:00
Delta Electronics,"Vicente López, B",vicente l pez b,office-location,"Vicente López, B","https://www.glassdoor.com/Location/All-Lenovo-Vicente-López-Office-Locations-EI_IE8034.4,10_IL.11,24_IC2211608.htm","https://www.glassdoor.com/Reviews/Delta-Electronics-Vicente-L%C3%B3pez-Reviews-EI_IE41146.0,17_IL.18,31_IC2211608.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T11:05:28.103531+00:00
Delta Electronics,Global,global,manual-seed,,,https://www.glassdoor.com/Reviews/Delta-Electronics-Reviews-E41146.htm,resolved,,review-url-hint,2026-06-28T15:31:53.090022+08:00
Delta Electronics,Taipei,taipei,manual-seed,"Taipei, TPQ","https://www.glassdoor.com/Location/All-ASUS-Taipei-Office-Locations-EI_IE40093.4,8_IL.9,15_IC3271041.htm","https://www.glassdoor.com/Reviews/Delta-Electronics-Taipei-Reviews-EI_IE41146.0,17_IL.18,24_IC3271041.htm",resolved,,pool-location-id,2026-06-28T15:40:28.543345+08:00
Delta Electronics,Hsinchu,hsinchu,manual-seed,"Hsinchu, TXG","https://www.glassdoor.com/Location/All-NVIDIA-Hsinchu-Office-Locations-EI_IE7633.4,10_IL.11,18_IC4915323.htm","https://www.glassdoor.com/Reviews/Delta-Electronics-Hsinchu-Reviews-EI_IE41146.0,17_IL.18,25_IC4915323.htm",resolved,,pool-location-id,2026-06-28T15:57:16.907333+08:00
Delta Electronics,Taoyuan,taoyuan,manual-seed,,,,no_result,pool_location_id_not_found,pool-location-id,2026-06-28T15:57:16.960381+08:00
Delta Electronics,Shanghai,shanghai,manual-seed,"Shanghai, 23","https://www.glassdoor.com/Location/All-NVIDIA-Shanghai-Office-Locations-EI_IE7633.4,10_IL.11,19_IC2416009.htm","https://www.glassdoor.com/Reviews/Delta-Electronics-Shanghai-Reviews-EI_IE41146.0,17_IL.18,26_IC2416009.htm",resolved,,pool-location-id,2026-06-28T15:57:20.401068+08:00
Delta Electronics,Shenzhen,shenzhen,manual-seed,"Shenzhenzhen, 02","https://www.glassdoor.com/Location/All-Lenovo-Shenzhenzhen-Office-Locations-EI_IE8034.4,10_IL.11,23_IC2441398.htm","https://www.glassdoor.com/Reviews/Delta-Electronics-Shenzhenzhen-Reviews-EI_IE41146.0,17_IL.18,30_IC2441398.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T15:57:24.459425+08:00
Delta Electronics,Tokyo,tokyo,manual-seed,"Tokyo, 40","https://www.glassdoor.com/Location/All-ASUS-Tokyo-Office-Locations-EI_IE40093.4,8_IL.9,14_IC2851580.htm","https://www.glassdoor.com/Reviews/Delta-Electronics-Tokyo-Reviews-EI_IE41146.0,17_IL.18,23_IC2851580.htm",resolved,,pool-location-id,2026-06-28T15:57:28.119557+08:00
Delta Electronics,Seoul,seoul,manual-seed,"Seoul, 11","https://www.glassdoor.com/Location/All-ASUS-Seoul-Office-Locations-EI_IE40093.4,8_IL.9,14_IC3021489.htm","https://www.glassdoor.com/Reviews/Delta-Electronics-Seoul-Reviews-EI_IE41146.0,17_IL.18,23_IC3021489.htm",resolved,,pool-location-id,2026-06-28T15:57:31.947007+08:00
Delta Electronics,Austin,austin,manual-seed,"Austin, TX","https://www.glassdoor.com/Location/All-NVIDIA-Austin-Office-Locations-EI_IE7633.4,10_IL.11,17_IC1139761.htm","https://www.glassdoor.com/Reviews/Delta-Electronics-Austin-Reviews-EI_IE41146.0,17_IL.18,24_IC1139761.htm",validation_failed,gap_probe_failed: company_mismatch,pool-location-id,2026-06-28T15:57:34.186126+08:00
