company,requested_region,resolved_region,country,review_url,overall,recommend,ceo_approval,total_reviews,diversity_inclusion,work_life_balance,compensation_benefits,culture_values,career_opportunities,senior_management,header_text,scraped_at,company_input_source,region_source,validation_status
Lenovo,"Durham, NC",Durham,United States,"https://www.glassdoor.com/Reviews/Lenovo-Durham-Reviews-EI_IE8034.0,6_IL.7,13_IC1138697.htm",4,93%,97%,14,4,3.9,4.9,3.9,3,3,Lenovo Durham reviews,2026-06-28T15:21:40.809456+00:00,seed,office-location,validated
Lenovo,"Redmond, WA",Redmond,United States,"https://www.glassdoor.com/Reviews/Lenovo-Redmond-Reviews-EI_IE8034.0,6_IL.7,14_IC1150499.htm",4,100%,84%,2,,5,4,4.8,4,3.8,Lenovo Redmond reviews,2026-06-28T15:21:49.912301+00:00,seed,office-location,validated
Lenovo,"Saint Louis, MO",Saint Louis,United States,"https://www.glassdoor.com/Reviews/Lenovo-Saint-Louis-Reviews-EI_IE8034.0,6_IL.7,18_IC1131270.htm",5,100%,,1,,5,5,5,5,5,Lenovo Saint Louis reviews,2026-06-28T15:21:58.053666+00:00,seed,office-location,validated
Lenovo,"San Francisco, CA",San Francisco,United States,"https://www.glassdoor.com/Reviews/Lenovo-San-Francisco-Reviews-EI_IE8034.0,6_IL.7,20_IC1147401.htm",5,50%,100%,4,,3.5,3.5,2.5,3.5,2.5,Lenovo San Francisco reviews,2026-06-28T15:22:05.862065+00:00,seed,office-location,validated
Lenovo,"San Jose, CA",San Jose,United States,"https://www.glassdoor.com/Reviews/Lenovo-San-Jose-Reviews-EI_IE8034.0,6_IL.7,15_IC1147436.htm",4.3,99%,85%,13,4.4,4.4,4.7,4.3,3.6,4.2,Lenovo San Jose reviews,2026-06-28T15:22:14.438310+00:00,seed,office-location,validated
Lenovo,"Santa Clara, CA",Santa Clara,United States,"https://www.glassdoor.com/Reviews/Lenovo-Santa-Clara-Reviews-EI_IE8034.0,6_IL.7,18_IC1147439.htm",4.5,87%,95%,12,4.7,4.5,4.5,4.4,4.3,4.3,Lenovo Santa Clara reviews,2026-06-28T15:22:22.839269+00:00,seed,office-location,validated
Lenovo,"Toronto, ON",Toronto,Canada,"https://www.glassdoor.com/Reviews/Lenovo-Toronto-Reviews-EI_IE8034.0,6_IL.7,14_IC2281069.htm",4,99%,98%,32,4.9,3,3.9,4.1,3.9,4,Lenovo Toronto reviews,2026-06-28T15:22:33.058414+00:00,seed,office-location,validated
Lenovo,"Moscow, 48",Moscow,Russia,"https://www.glassdoor.com/Reviews/Lenovo-Moscow-Reviews-EI_IE8034.0,6_IL.7,13_IC3348306.htm",4.8,78%,100%,4,5,4.8,4,4.8,4,4.6,Lenovo Moscow reviews,2026-06-28T15:22:41.723050+00:00,seed,office-location,validated
Lenovo,"Munich, BY",Munich,Germany,"https://www.glassdoor.com/Reviews/Lenovo-Munich-Reviews-EI_IE8034.0,6_IL.7,13_IC4990924.htm",1.1,100%,,2,3,3.2,4.8,4,3.8,3.2,Lenovo Munich reviews,2026-06-28T15:22:50.849603+00:00,seed,office-location,validated
Lenovo,"Reading, ENG",Reading,United Kingdom,"https://www.glassdoor.com/Reviews/Lenovo-Reading-Reviews-EI_IE8034.0,6_IL.7,14_IC2675152.htm",4.4,100%,100%,2,5,5,3,5,5,4,Lenovo Reading reviews,2026-06-28T15:23:00.477215+00:00,seed,office-location,validated
Lenovo,"Zürich, ZH",Zürich,Switzerland,"https://www.glassdoor.com/Reviews/Lenovo-Z%C3%BCrich-Reviews-EI_IE8034.0,6_IL.7,13_IC3297851.htm",3.3,47%,100%,4,4.4,3.3,3,3.5,3,2.3,Lenovo Zürich reviews,2026-06-28T15:23:12.575065+00:00,seed,office-location,validated
Lenovo,"Bengaluru, KA",Bengaluru,India,"https://www.glassdoor.com/Reviews/Lenovo-Bengaluru-Reviews-EI_IE8034.0,6_IL.7,16_IC2940587.htm",3.9,67%,96%,194,3.7,3.5,3.9,3.6,3.3,3.1,Lenovo Bengaluru reviews,2026-06-28T15:23:22.088052+00:00,seed,office-location,validated
Lenovo,"Pune, MH",Pune,India,"https://www.glassdoor.com/Reviews/Lenovo-Pune-Reviews-EI_IE8034.0,6_IL.7,11_IC2856202.htm",2,0%,,1,,1,4,1,1,1,Lenovo Pune reviews,2026-06-28T15:23:29.649651+00:00,seed,office-location,validated
Lenovo,"Shanghai, 23",Shanghai,China,"https://www.glassdoor.com/Reviews/Lenovo-Shanghai-Reviews-EI_IE8034.0,6_IL.7,15_IC2416009.htm",4.4,99%,99%,22,4.1,3.9,4.1,4,3.7,4,Lenovo Shanghai reviews,2026-06-28T15:23:38.000573+00:00,seed,office-location,validated
Lenovo,"San Jose, MP",San Jose,Costa Rica,"https://www.glassdoor.com/Reviews/Lenovo-San-Jose-Reviews-EI_IE8034.0,6_IL.7,15_IC1147436.htm",4.3,99%,85%,13,4.4,4.4,4.7,4.3,3.6,4.2,Lenovo San Jose reviews,2026-06-28T15:23:38.093350+00:00,seed,office-location,validated
Lenovo,"Guadalajara, JAL",Guadalajara,Mexico,"https://www.glassdoor.com/Reviews/Lenovo-Guadalajara-Reviews-EI_IE8034.0,6_IL.7,18_IC3486357.htm",4,100%,100%,3,5,4,3,4,3,3,Lenovo Guadalajara reviews,2026-06-28T15:23:45.982369+00:00,seed,office-location,validated
Lenovo,"Houston, TX",Houston,United States,"https://www.glassdoor.com/Reviews/Lenovo-Houston-Reviews-EI_IE8034.0,6_IL.7,14_IC1140171.htm",5,100%,100%,2,5,5,5,5,5,5,Lenovo Houston reviews,2026-06-28T15:23:53.766491+00:00,seed,office-location,validated
Lenovo,"Portland, OR",Portland,United States,"https://www.glassdoor.com/Reviews/Lenovo-Portland-Reviews-EI_IE8034.0,6_IL.7,15_IC1151614.htm",5,,,1,,5,,,,,Lenovo Portland reviews,2026-06-28T15:24:02.728816+00:00,seed,office-location,validated
Lenovo,"Zapopan, JAL",Zapopan,Mexico,"https://www.glassdoor.com/Reviews/Lenovo-Zapopan-Reviews-EI_IE8034.0,6_IL.7,14_IC3487018.htm",5,100%,,1,,5,5,5,4,5,Lenovo Zapopan reviews,2026-06-28T15:24:12.107899+00:00,seed,office-location,validated
Lenovo,"Bucharest, B",Bucharest,Romania,"https://www.glassdoor.com/Reviews/Lenovo-Bucharest-Reviews-EI_IE8034.0,6_IL.7,16_IC3184907.htm",3.7,70%,98%,31,3.7,3.8,3.7,3.5,3.2,3.1,Lenovo Bucharest reviews,2026-06-28T15:24:19.747887+00:00,seed,office-location,validated
Lenovo,"Paris, A8",Paris,France,"https://www.glassdoor.com/Reviews/Lenovo-Paris-Reviews-EI_IE8034.0,6_IL.7,12_IC2881970.htm",3.3,0%,36%,6,3,3.2,3,2.5,2.2,2.1,Lenovo Paris reviews,2026-06-28T15:24:27.495556+00:00,seed,office-location,validated
Lenovo,"Jersey City, NJ",Jersey City,United States,"https://www.glassdoor.com/Reviews/Lenovo-Jersey-City-Reviews-EI_IE8034.0,6_IL.7,18_IC1126819.htm",1,0%,0%,1,1,1,5,1,1,1,Lenovo Jersey City reviews,2026-06-28T15:24:36.061029+00:00,seed,office-location,validated
Lenovo,"London, ENG",London,United Kingdom,"https://www.glassdoor.com/Reviews/Lenovo-London-Reviews-EI_IE8034.0,6_IL.7,13_IC2671300.htm",4.2,44%,97%,22,4.2,3.5,3.2,3.6,3.3,3.1,Lenovo London reviews,2026-06-28T15:24:44.436242+00:00,seed,office-location,validated
Lenovo,"Boston, MA",Boston,United States,"https://www.glassdoor.com/Reviews/Lenovo-Boston-Reviews-EI_IE8034.0,6_IL.7,13_IC1154532.htm",4,0%,100%,3,4,2,4,4,4,2,Lenovo Boston reviews,2026-06-28T15:24:57.340307+00:00,seed,office-location,validated
Lenovo,"Canada, KY",Canada,United States,"https://www.glassdoor.com/Reviews/Lenovo-Canada-Reviews-EI_IE8034.0,6_IL.7,13_IC1137126.htm",3,0%,100%,1,4,4,3,3,3,3,Lenovo Canada reviews,2026-06-28T15:25:05.484506+00:00,seed,office-location,validated
Lenovo,"Round Rock, TX",Round Rock,United States,"https://www.glassdoor.com/Reviews/Lenovo-Round-Rock-Reviews-EI_IE8034.0,6_IL.7,17_IC1139794.htm",3,100%,,1,,2,4,3,4,3,Lenovo Round Rock reviews,2026-06-28T15:25:14.486033+00:00,seed,office-location,validated
Lenovo,"Chicago, IL",Chicago,United States,"https://www.glassdoor.com/Reviews/Lenovo-Chicago-Reviews-EI_IE8034.0,6_IL.7,14_IC1128808.htm",2,11%,74%,45,2.2,1.3,2.7,1.7,2.3,1.3,Lenovo Chicago reviews,2026-06-28T15:25:23.264734+00:00,seed,office-location,validated
Lenovo,"Morrisville, NC",Morrisville,United States,"https://www.glassdoor.com/Reviews/Lenovo-Morrisville-Reviews-EI_IE8034.0,6_IL.7,18_IC1138956.htm",3.8,71%,82%,481,3.8,3.4,3.7,3.6,3.4,3,Lenovo Morrisville reviews,2026-06-28T15:25:31.847821+00:00,seed,office-location,validated
Lenovo,"Bratislava, 02",Bratislava,Slovakia,"https://www.glassdoor.com/Reviews/Lenovo-Bratislava-Reviews-EI_IE8034.0,6_IL.7,17_IC2907054.htm",3.7,97%,96%,52,4.6,3.8,4,4.3,3.4,3.5,Lenovo Bratislava reviews,2026-06-28T15:25:40.105190+00:00,seed,office-location,validated
Lenovo,"Stuttgart, BW",Stuttgart,Germany,"https://www.glassdoor.com/Reviews/Lenovo-Stuttgart-Reviews-EI_IE8034.0,6_IL.7,16_IC2507190.htm",5,99%,100%,1,4.6,3.5,4,4.6,3.4,3.1,Lenovo Stuttgart reviews,2026-06-28T15:25:49.568722+00:00,seed,office-location,validated
Lenovo,"Beijing, 22",Beijing,China,"https://www.glassdoor.com/Reviews/Lenovo-Beijing-Reviews-EI_IE8034.0,6_IL.7,14_IC2398510.htm",4.3,87%,98%,185,4.1,4.4,3.9,4,4.2,3.7,Lenovo Beijing reviews,2026-06-28T15:25:57.375446+00:00,seed,office-location,validated
Lenovo,"Changping, 22",Changping,China,"https://www.glassdoor.com/Reviews/Lenovo-Changping-Reviews-EI_IE8034.0,6_IL.7,16_IC2405661.htm",3.4,100%,100%,3,,2.9,3.2,5,4.4,3.2,Lenovo Changping reviews,2026-06-28T15:26:05.580449+00:00,seed,office-location,validated
Lenovo,"Haidian, 22",Haidian,China,"https://www.glassdoor.com/Reviews/Lenovo-Haidian-Reviews-EI_IE8034.0,6_IL.7,14_IC2405685.htm",4,,,1,,3,4,3,5,4,Lenovo Haidian reviews,2026-06-28T15:26:14.954243+00:00,seed,office-location,validated
Lenovo,Hong Kong,Hong Kong,Hong Kong,"https://www.glassdoor.com/Reviews/Lenovo-Hong-Kong-Reviews-EI_IE8034.0,6_IL.7,16_IC2308631.htm",2.6,21%,39%,45,2.8,2.2,4.2,2.7,3,2.5,Lenovo Hong Kong reviews,2026-06-28T15:26:24.120242+00:00,seed,office-location,validated
Lenovo,"Shenzhenzhen, 02",Shenzhenzhen,China,"https://www.glassdoor.com/Reviews/Lenovo-Shenzhenzhen-Reviews-EI_IE8034.0,6_IL.7,19_IC2441398.htm",5,100%,100%,1,,4.5,4,,4.5,4,Lenovo Shenzhenzhen reviews,2026-06-28T15:26:32.306463+00:00,seed,office-location,validated
Lenovo,"Xiamen, 07",Xiamen,China,"https://www.glassdoor.com/Reviews/Lenovo-Xiamen-Reviews-EI_IE8034.0,6_IL.7,13_IC2564138.htm",5,100%,100%,2,5,5,5,5,5,5,Lenovo Xiamen reviews,2026-06-28T15:26:41.872188+00:00,seed,office-location,validated
Lenovo,"Buenos Aires, C",Buenos Aires,Argentina,"https://www.glassdoor.com/Reviews/Lenovo-Buenos-Aires-Reviews-EI_IE8034.0,6_IL.7,19_IC2242084.htm",3.9,83%,91%,17,4.4,3.9,3.7,4.1,3.6,3.5,Lenovo Buenos Aires reviews,2026-06-28T15:26:49.872565+00:00,seed,office-location,validated
Lenovo,"Campinas, SP",Campinas,Brazil,"https://www.glassdoor.com/Reviews/Lenovo-Campinas-Reviews-EI_IE8034.0,6_IL.7,15_IC2490130.htm",2.1,36%,100%,2,1.5,1.9,2.3,2.1,1.9,1.9,Lenovo Campinas reviews,2026-06-28T15:26:58.787974+00:00,seed,office-location,validated
Lenovo,"Indaiatuba, SP",Indaiatuba,Brazil,"https://www.glassdoor.com/Reviews/Lenovo-Indaiatuba-Reviews-EI_IE8034.0,6_IL.7,17_IC2480058.htm",3.9,73%,100%,3,4.4,3.5,3.5,3.5,3.1,3.4,Lenovo Indaiatuba reviews,2026-06-28T15:27:07.518530+00:00,seed,office-location,validated
Lenovo,"Itu, SP",Itu,Brazil,"https://www.glassdoor.com/Reviews/Lenovo-Itu-Reviews-EI_IE8034.0,6_IL.7,10_IC2490672.htm",5,99%,100%,1,4,4,5,4,4,3,Lenovo Itu reviews,2026-06-28T15:27:16.637523+00:00,seed,office-location,validated
Lenovo,"Martínez, B",Martínez,Argentina,"https://www.glassdoor.com/Reviews/Lenovo-Mart%C3%ADnez-Reviews-EI_IE8034.0,6_IL.7,15_IC2207815.htm",4.2,84%,100%,3,3.5,4.2,3.9,4.2,3.5,3.5,Lenovo Martínez reviews,2026-06-28T15:27:24.989816+00:00,seed,office-location,validated
Lenovo,Global,Global,Global,https://www.glassdoor.com/Reviews/Lenovo-Reviews-E8034.htm,3.9,77%,87%,3549,4.1,3.7,3.8,3.8,3.5,3.4,Lenovo reviews,2026-06-28T15:27:33.320699+00:00,seed,manual-seed,validated
Lenovo,Taipei,Taipei,Taiwan,"https://www.glassdoor.com/Reviews/Lenovo-Taipei-Reviews-EI_IE8034.0,6_IL.7,13_IC3271041.htm",3.9,63%,92%,56,4.1,4.1,3.9,3.7,3.7,3.6,Lenovo Taipei reviews,2026-06-28T15:27:33.418543+00:00,seed,manual-seed,validated
Lenovo,Shanghai,Shanghai,China,"https://www.glassdoor.com/Reviews/Lenovo-Shanghai-Reviews-EI_IE8034.0,6_IL.7,15_IC2416009.htm",4.4,99%,99%,22,4.1,3.9,4.1,4,3.7,4,Lenovo Shanghai reviews,2026-06-28T15:27:33.512697+00:00,seed,manual-seed,validated
Lenovo,Shenzhen,Shenzhenzhen,China,"https://www.glassdoor.com/Reviews/Lenovo-Shenzhenzhen-Reviews-EI_IE8034.0,6_IL.7,19_IC2441398.htm",5,100%,100%,1,,4.5,4,,4.5,4,Lenovo Shenzhenzhen reviews,2026-06-28T15:27:33.624876+00:00,seed,manual-seed,validated
Lenovo,Tokyo,Tokyo,Japan,"https://www.glassdoor.com/Reviews/Lenovo-Tokyo-Reviews-EI_IE8034.0,6_IL.7,12_IC2851580.htm",3.2,33%,76%,18,4.5,3.4,3.1,4.4,3.4,2.9,Lenovo Tokyo reviews,2026-06-28T15:27:33.720165+00:00,seed,manual-seed,validated
Lenovo,Seoul,Seoul,South Korea,"https://www.glassdoor.com/Reviews/Lenovo-Seoul-Reviews-EI_IE8034.0,6_IL.7,12_IC3021489.htm",4.4,98%,99%,9,4,3.5,3.6,3.6,4,3.6,Lenovo Seoul reviews,2026-06-28T15:27:33.811051+00:00,seed,manual-seed,validated
Lenovo,Austin,Austin,United States,"https://www.glassdoor.com/Reviews/Lenovo-Austin-Reviews-EI_IE8034.0,6_IL.7,13_IC1139761.htm",4,100%,36%,6,4.4,4.3,3.9,4.1,3.7,3.1,Lenovo Austin reviews,2026-06-28T15:27:33.907899+00:00,seed,manual-seed,validated
Lenovo,London,London,United Kingdom,"https://www.glassdoor.com/Reviews/Lenovo-London-Reviews-EI_IE8034.0,6_IL.7,13_IC2671300.htm",4.2,44%,97%,22,4.2,3.5,3.2,3.6,3.3,3.1,Lenovo London reviews,2026-06-28T15:27:34.023400+00:00,seed,manual-seed,validated
Lenovo,Munich,Munich,Germany,"https://www.glassdoor.com/Reviews/Lenovo-Munich-Reviews-EI_IE8034.0,6_IL.7,13_IC4990924.htm",1.1,100%,,2,3,3.2,4.8,4,3.8,3.2,Lenovo Munich reviews,2026-06-28T15:27:34.128071+00:00,seed,manual-seed,validated
Google,"Ciudad de Mexico, MEX",Ciudad de Mexico,Mexico,"https://www.glassdoor.com/Reviews/Google-Ciudad-de-Mexico-Reviews-EI_IE9079.0,6_IL.7,23_IC5017436.htm",4.5,94%,98%,42,4.4,4,4.4,4.3,3.9,3.9,Google Ciudad de Mexico reviews,2026-06-28T15:27:41.884919+00:00,seed,office-location,validated
Google,"Fremont, CA",Fremont,United States,"https://www.glassdoor.com/Reviews/Google-Fremont-Reviews-EI_IE9079.0,6_IL.7,14_IC1147355.htm",4,99%,99%,8,4,4,4,3,4,4,Google Fremont reviews,2026-06-28T15:27:50.207241+00:00,seed,office-location,validated
Google,"Barcelona, CT",Barcelona,Spain,"https://www.glassdoor.com/Reviews/Google-Barcelona-Reviews-EI_IE9079.0,6_IL.7,16_IC2547194.htm",4,97%,97%,20,4.7,4.4,4.6,4.6,4.6,4.3,Google Barcelona reviews,2026-06-28T15:27:59.227765+00:00,seed,office-location,validated
Google,"Budapest, BU",Budapest,Hungary,"https://www.glassdoor.com/Reviews/Google-Budapest-Reviews-EI_IE9079.0,6_IL.7,15_IC3125126.htm",4.6,100%,3%,15,2.6,4.1,3.6,2.9,2.5,2.1,Google Budapest reviews,2026-06-28T15:28:06.618355+00:00,seed,office-location,validated
Google,"Milan, LOM",Milan,Italy,"https://www.glassdoor.com/Reviews/Google-Milan-Reviews-EI_IE9079.0,6_IL.7,12_IC2802090.htm",4.6,98%,93%,23,4.8,4.8,5,4.5,4.6,4.6,Google Milan reviews,2026-06-28T15:28:14.983714+00:00,seed,office-location,validated
Google,"Warsaw, MZ",Warsaw,Poland,"https://www.glassdoor.com/Reviews/Google-Warsaw-Reviews-EI_IE9079.0,6_IL.7,13_IC3094484.htm",4.3,75%,73%,167,4.5,4.2,4.4,3.9,4.1,3.6,Google Warsaw reviews,2026-06-28T15:28:28.514463+00:00,seed,office-location,validated
Google,"Bangkok, 10",Bangkok,Thailand,"https://www.glassdoor.com/Reviews/Google-Bangkok-Reviews-EI_IE9079.0,6_IL.7,14_IC3179725.htm",3.8,100%,100%,24,4.7,4.5,4.8,4.6,2.6,2.7,Google Bangkok reviews,2026-06-28T15:28:45.143993+00:00,seed,office-location,validated
Google,"Dubai, DU",Dubai,United Arab Emirates,"https://www.glassdoor.com/Reviews/Google-Dubai-Reviews-EI_IE9079.0,6_IL.7,12_IC2204498.htm",4.8,94%,96%,85,4.4,4.7,4.5,4.5,4.7,4.4,Google Dubai reviews,2026-06-28T15:28:54.408528+00:00,seed,office-location,validated
Google,"Jakarta, JK",Jakarta,Indonesia,"https://www.glassdoor.com/Reviews/Google-Jakarta-Reviews-EI_IE9079.0,6_IL.7,14_IC2709872.htm",4.2,73%,100%,43,4.2,4.2,4.2,4.1,3.8,3.7,Google Jakarta reviews,2026-06-28T15:29:01.610351+00:00,seed,office-location,validated
Google,"Kuala Lumpur, 14",Kuala Lumpur,Malaysia,"https://www.glassdoor.com/Reviews/Google-Kuala-Lumpur-Reviews-EI_IE9079.0,6_IL.7,19_IC2986682.htm",4.5,99%,99%,53,4.2,4,4.2,4,4.2,4.2,Google Kuala Lumpur reviews,2026-06-28T15:29:10.492134+00:00,seed,office-location,validated
Google,"Manila, D9",Manila,Philippines,"https://www.glassdoor.com/Reviews/Google-Manila-Reviews-EI_IE9079.0,6_IL.7,13_IC2363570.htm",4.5,99%,100%,52,4.5,3.9,4.4,4.5,4.3,4.1,Google Manila reviews,2026-06-28T15:29:18.302828+00:00,seed,office-location,validated
Google,"Mumbai, MH",Mumbai,India,"https://www.glassdoor.com/Reviews/Google-Mumbai-Reviews-EI_IE9079.0,6_IL.7,13_IC2851180.htm",4.5,91%,97%,328,4.5,4.3,4.5,4.5,4.5,4.4,Google Mumbai reviews,2026-06-28T15:29:26.282312+00:00,seed,office-location,validated
Google,"Seoul, 11",Seoul,South Korea,"https://www.glassdoor.com/Reviews/Google-Seoul-Reviews-EI_IE9079.0,6_IL.7,12_IC3021489.htm",4.3,96%,96%,65,4.6,4.4,4.7,4.4,4,3.4,Google Seoul reviews,2026-06-28T15:29:33.976037+00:00,seed,office-location,validated
Google,Singapore,Singapore,Singapore,"https://www.glassdoor.com/Reviews/Google-Singapore-Reviews-EI_IE9079.0,6_IL.7,16_IC3235921.htm",4.5,92%,84%,669,4.4,4.3,4.6,4.2,4,3.8,Google Singapore reviews,2026-06-28T15:29:41.399600+00:00,seed,office-location,validated
Google,"Taipei, TPQ",Taipei,Taiwan,"https://www.glassdoor.com/Reviews/Google-Taipei-Reviews-EI_IE9079.0,6_IL.7,13_IC3271041.htm",4.4,94%,82%,148,4.6,4.3,4.6,4.3,4.1,3.9,Google Taipei reviews,2026-06-28T15:29:41.504378+00:00,seed,office-location,validated
Google,"Tokyo, 40",Tokyo,Japan,"https://www.glassdoor.com/Reviews/Google-Tokyo-Reviews-EI_IE9079.0,6_IL.7,12_IC2851580.htm",4.4,75%,83%,154,4.2,4.3,4.8,4.2,3.9,3.7,Google Tokyo reviews,2026-06-28T15:29:50.535971+00:00,seed,office-location,validated
Google,"Santiago, RM",Santiago,Chile,"https://www.glassdoor.com/Reviews/Google-Santiago-Reviews-EI_IE9079.0,6_IL.7,15_IC2434030.htm",4.8,96%,98%,10,4.9,4.8,5,4.9,4.6,4.8,Google Santiago reviews,2026-06-28T15:29:58.673963+00:00,seed,office-location,validated
Google,"São Paulo, SP",São Paulo,Brazil,"https://www.glassdoor.com/Reviews/Google-S%C3%A3o-Paulo-Reviews-EI_IE9079.0,6_IL.7,16_IC2479061.htm",4.7,98%,91%,62,4.6,4.6,4.8,4.6,4.6,4.4,Google São Paulo reviews,2026-06-28T15:30:07.532714+00:00,seed,office-location,validated
Google,"Sydney, NSW",Sydney,Australia,"https://www.glassdoor.com/Reviews/Google-Sydney-Reviews-EI_IE9079.0,6_IL.7,13_IC2235932.htm",4.4,95%,83%,393,4.6,4.4,4.6,4.4,4.3,4.1,Google Sydney reviews,2026-06-28T15:30:16.523875+00:00,seed,office-location,validated
Google,"Austin, TX",Austin,United States,"https://www.glassdoor.com/Reviews/Google-Austin-Reviews-EI_IE9079.0,6_IL.7,13_IC1139761.htm",4.1,68%,60%,365,4.1,3.9,4.4,3.8,3.8,3.5,Google Austin reviews,2026-06-28T15:30:25.199435+00:00,seed,office-location,validated
Google,"Bellevue, WA",Bellevue,United States,"https://www.glassdoor.com/Reviews/Google-Bellevue-Reviews-EI_IE9079.0,6_IL.7,15_IC1150442.htm",5,99%,100%,11,5,4.2,5,5,5,5,Google Bellevue reviews,2026-06-28T15:30:34.036016+00:00,seed,office-location,validated
Google,"Durham, NC",Durham,United States,"https://www.glassdoor.com/Reviews/Google-Durham-Reviews-EI_IE9079.0,6_IL.7,13_IC1138697.htm",3.9,58%,5%,20,4.1,3.2,4.4,3.5,4.3,2.9,Google Durham reviews,2026-06-28T15:30:42.942778+00:00,seed,office-location,validated
Google,"Redmond, WA",Redmond,United States,"https://www.glassdoor.com/Reviews/Google-Redmond-Reviews-EI_IE9079.0,6_IL.7,14_IC1150499.htm",4.7,99%,99%,10,5,5,3.1,5,2.3,5,Google Redmond reviews,2026-06-28T15:30:51.595035+00:00,seed,office-location,validated
Google,"Saint Louis, MO",Saint Louis,United States,"https://www.glassdoor.com/Reviews/Google-Saint-Louis-Reviews-EI_IE9079.0,6_IL.7,18_IC1131270.htm",5,100%,100%,5,5,5,5,5,5,5,Google Saint Louis reviews,2026-06-28T15:30:59.352469+00:00,seed,office-location,validated
Google,"San Francisco, CA",San Francisco,United States,"https://www.glassdoor.com/Reviews/Google-San-Francisco-Reviews-EI_IE9079.0,6_IL.7,20_IC1147401.htm",4.4,87%,79%,1984,4.2,4.2,4.5,4.2,4.2,3.9,Google San Francisco reviews,2026-06-28T15:31:06.914558+00:00,seed,office-location,validated
Google,"San Jose, CA",San Jose,United States,"https://www.glassdoor.com/Reviews/Google-San-Jose-Reviews-EI_IE9079.0,6_IL.7,15_IC1147436.htm",4.2,78%,74%,465,4,4.2,4.2,4.1,4,3.7,Google San Jose reviews,2026-06-28T15:31:15.309344+00:00,seed,office-location,validated
Google,"Santa Clara, CA",Santa Clara,United States,"https://www.glassdoor.com/Reviews/Google-Santa-Clara-Reviews-EI_IE9079.0,6_IL.7,18_IC1147439.htm",4.8,74%,99%,49,4.3,4.2,4.4,4.1,4.3,4.1,Google Santa Clara reviews,2026-06-28T15:31:22.979239+00:00,seed,office-location,validated
Google,"Toronto, ON",Toronto,Canada,"https://www.glassdoor.com/Reviews/Google-Toronto-Reviews-EI_IE9079.0,6_IL.7,14_IC2281069.htm",4.5,88%,89%,437,4.5,4.3,4.5,4.5,4.5,4.2,Google Toronto reviews,2026-06-28T15:31:32.449510+00:00,seed,office-location,validated
Google,"Moscow, 48",Moscow,Russia,"https://www.glassdoor.com/Reviews/Google-Moscow-Reviews-EI_IE9079.0,6_IL.7,13_IC3348306.htm",4.8,100%,100%,25,2.6,5,1.8,4.9,1.7,5,Google Moscow reviews,2026-06-28T15:31:41.179838+00:00,seed,office-location,validated
Google,"Munich, BY",Munich,Germany,"https://www.glassdoor.com/Reviews/Google-Munich-Reviews-EI_IE9079.0,6_IL.7,13_IC4990924.htm",4.5,95%,50%,137,4.5,4.3,4.5,4.2,4.1,3.6,Google Munich reviews,2026-06-28T15:31:49.204100+00:00,seed,office-location,validated
Google,"Reading, ENG",Reading,United Kingdom,"https://www.glassdoor.com/Reviews/Google-Reading-Reviews-EI_IE9079.0,6_IL.7,14_IC2675152.htm",5,,,1,,,,,,,Google Reading reviews,2026-06-28T15:31:58.970504+00:00,seed,office-location,validated
Google,"Zürich, ZH",Zürich,Switzerland,"https://www.glassdoor.com/Reviews/Google-Z%C3%BCrich-Reviews-EI_IE9079.0,6_IL.7,13_IC3297851.htm",4.2,86%,30%,323,4.2,4,4.6,3.9,4,3.4,Google Zürich reviews,2026-06-28T15:32:12.548974+00:00,seed,office-location,validated
Google,"Bengaluru, KA",Bengaluru,India,"https://www.glassdoor.com/Reviews/Google-Bengaluru-Reviews-EI_IE9079.0,6_IL.7,16_IC2940587.htm",4.4,93%,91%,2047,4.6,4.3,4.5,4.5,4.4,4.1,Google Bengaluru reviews,2026-06-28T15:32:26.750238+00:00,seed,office-location,validated
Google,"Pudong, 23",Pudong,China,"https://www.glassdoor.com/Reviews/Google-Pudong-Reviews-EI_IE9079.0,6_IL.7,13_IC2415109.htm",3,,,1,4,3,4,3,4,3,Google Pudong reviews,2026-06-28T15:32:36.489109+00:00,seed,office-location,validated
Google,"Pune, MH",Pune,India,"https://www.glassdoor.com/Reviews/Google-Pune-Reviews-EI_IE9079.0,6_IL.7,11_IC2856202.htm",4.6,91%,97%,154,4.5,4.4,4.5,4.6,4.4,3.8,Google Pune reviews,2026-06-28T15:32:45.379954+00:00,seed,office-location,validated
Google,"Shanghai, 23",Shanghai,China,"https://www.glassdoor.com/Reviews/Google-Shanghai-Reviews-EI_IE9079.0,6_IL.7,15_IC2416009.htm",4.5,100%,75%,71,4.3,4.5,4.5,4.2,3.9,3.9,Google Shanghai reviews,2026-06-28T15:32:55.425210+00:00,seed,office-location,validated
Google,"San Jose, MP",San Jose,Costa Rica,"https://www.glassdoor.com/Reviews/Google-San-Jose-Reviews-EI_IE9079.0,6_IL.7,15_IC1147436.htm",4.2,78%,74%,465,4,4.2,4.2,4.1,4,3.7,Google San Jose reviews,2026-06-28T15:32:55.549630+00:00,seed,office-location,validated
